"","Subject","Bin","Time","ToTarget","ToDistractors","Proportion","Trials","elogit","elogit_weights","ot1","ot2"
"987","604L",27,1548.8778,64,37,0.633663366336634,44,0.542324290825362,0.0421705426356589,0.242576089228985,0.156476443520997
"988","604L",28,1598.8416,62,41,0.601941747572815,44,0.409473129505703,0.0400963855421687,0.263669662205418,0.221978210576298
"989","604L",29,1648.8054,66,43,0.605504587155963,44,0.42444100956717,0.0380260997320888,0.284763235181852,0.292938458219541
"990","604L",30,1698.7692,62,40,0.607843137254902,44,0.433864582629862,0.0406913580246914,0.305856808158285,0.369357186450725
"991","605L",1,249.819,17,50,0.253731343283582,28,-1.05977245535185,0.0769448373408769,-0.305856808158285,0.369357186450725
"992","605L",2,299.7828,14,47,0.229508196721311,28,-1.18658106161407,0.0900181488203267,-0.284763235181852,0.292938458219541
"993","605L",3,349.7466,18,44,0.290322580645161,28,-0.877718457087915,0.0765259641664136,-0.263669662205418,0.221978210576298
"994","605L",4,399.7104,15,43,0.258620689655172,28,-1.03192091416944,0.0875046347793845,-0.242576089228985,0.156476443520997
"995","605L",5,449.6742,16,39,0.290909090909091,28,-0.872940291000541,0.0859225163022631,-0.221482516252551,0.0964331570536376
"996","605L",6,499.638,18,41,0.305084745762712,28,-0.807922695152373,0.0781504395962227,-0.200388943276118,0.0418483511742202
"997","605L",7,549.6018,22,39,0.360655737704918,28,-0.562785362696702,0.069760900140647,-0.179295370299685,-0.00727797411725557
"998","605L",8,599.5656,25,39,0.390625,28,-0.437622219742696,0.0645321419707123,-0.158201797323251,-0.0509458188207896
"999","605L",9,649.5294,32,34,0.484848484848485,28,-0.0597192347016223,0.0597547380156076,-0.137108224346818,-0.0891551829363819
"1000","605L",10,699.4932,34,33,0.507462686567164,28,0.0294138852062934,0.0588362535150335,-0.116014651370384,-0.121906066464032
"1001","605L",11,749.457,36,33,0.521739130434783,28,0.0857668217574251,0.0572480065426293,-0.0949210783939507,-0.149198469403741
"1002","605L",12,799.4208,36,38,0.486486486486487,28,-0.0533459807052927,0.0533712862479986,-0.0738275054175172,-0.171032391755508
"1003","605L",13,849.3846,35,41,0.460526315789474,28,-0.156160730755283,0.0522653996266757,-0.0527339324410837,-0.187407833519333
"1004","605L",14,899.3484,36,40,0.473684210526316,28,-0.103989713524048,0.052088618298664,-0.0316403594646502,-0.198324794695217
"1005","605L",15,949.3122,33,37,0.471428571428571,28,-0.112795494145344,0.0565174129353234,-0.0105467864882168,-0.203783275283159
"1006","605L",16,999.276,32,34,0.484848484848485,28,-0.0597192347016223,0.0597547380156076,0.0105467864882167,-0.203783275283159
"1007","605L",17,1049.2398,31,32,0.492063492063492,28,-0.0312525435041044,0.0625152625152625,0.0316403594646503,-0.198324794695217
"1008","605L",18,1099.2036,31,24,0.563636363636364,28,0.251314428280906,0.072562358276644,0.0527339324410837,-0.187407833519333
"1009","605L",19,1149.1674,34,22,0.607142857142857,28,0.42744401482694,0.0734299516908213,0.0738275054175172,-0.171032391755508
"1010","605L",20,1199.1312,38,26,0.59375,28,0.373513508301562,0.0637098750306297,0.0949210783939507,-0.149198469403741
"1011","605L",21,1249.095,37,24,0.60655737704918,28,0.425667815425684,0.0674829931972789,0.116014651370384,-0.121906066464032
"1012","605L",22,1299.0588,37,27,0.578125,28,0.310154928303839,0.063030303030303,0.137108224346818,-0.0891551829363819
"1013","605L",23,1349.0226,34,23,0.596491228070175,28,0.383958902887201,0.0715386987357385,0.158201797323251,-0.0509458188207897
"1014","605L",24,1398.9864,33,24,0.578947368421053,28,0.312872321280339,0.070667072799269,0.179295370299685,-0.00727797411725567
"1015","605L",25,1448.9502,29,22,0.568627450980392,28,0.2708749541354,0.0783427495291902,0.200388943276118,0.0418483511742201
"1016","605L",26,1498.914,27,21,0.5625,28,0.246133069538909,0.0828752642706131,0.221482516252552,0.0964331570536376
"1017","605L",27,1548.8778,30,26,0.535714285714286,28,0.140581950621189,0.0705227343025054,0.242576089228985,0.156476443520997
"1018","605L",28,1598.8416,39,24,0.619047619047619,28,0.477627554356395,0.0661327822268148,0.263669662205418,0.221978210576298
"1019","605L",29,1648.8054,41,20,0.672131147540984,28,0.70526854109229,0.0728768733470467,0.284763235181852,0.292938458219541
"1020","605L",30,1698.7692,38,18,0.678571428571429,28,0.732887509209459,0.08002808002808,0.305856808158285,0.369357186450725
"1021","606L",1,249.819,18,45,0.285714285714286,24,-0.899941593872626,0.076032076032076,-0.305856808158285,0.369357186450725
"1022","606L",2,299.7828,18,46,0.28125,24,-0.921681580509032,0.0755594303981401,-0.284763235181852,0.292938458219541
"1023","606L",3,349.7466,16,48,0.25,24,-1.0782034170369,0.0812246173070915,-0.263669662205418,0.221978210576298
"1024","606L",4,399.7104,15,48,0.238095238095238,24,-1.14072377401824,0.085134685733289,-0.242576089228985,0.156476443520997
"1025","606L",5,449.6742,12,50,0.193548387096774,24,-1.39624469197306,0.0998019801980198,-0.221482516252551,0.0964331570536376
"1026","606L",6,499.638,15,53,0.220588235294118,24,-1.23884162997676,0.0832077178173048,-0.200388943276118,0.0418483511742202
"1027","606L",7,549.6018,15,53,0.220588235294118,24,-1.23884162997676,0.0832077178173048,-0.179295370299685,-0.00727797411725557
"1028","606L",8,599.5656,14,55,0.202898550724638,24,-1.34223437132586,0.0869835352593973,-0.158201797323251,-0.0509458188207896
"1029","606L",9,649.5294,13,58,0.183098591549296,24,-1.46633706879343,0.0911680911680912,-0.137108224346818,-0.0891551829363819
"1030","606L",10,699.4932,14,53,0.208955223880597,24,-1.30553300447543,0.087657106026426,-0.116014651370384,-0.121906066464032
"1031","606L",11,749.457,17,51,0.25,24,-1.07938092674022,0.0765603328710125,-0.0949210783939507,-0.149198469403741
"1032","606L",12,799.4208,18,51,0.260869565217391,24,-1.02381107558541,0.0734715297822094,-0.0738275054175172,-0.171032391755508
"1033","606L",13,849.3846,18,52,0.257142857142857,24,-1.0430424375133,0.0731016731016731,-0.0527339324410837,-0.187407833519333
"1034","606L",14,899.3484,21,51,0.291666666666667,24,-0.873528872536073,0.0659291036351321,-0.0316403594646502,-0.198324794695217
"1035","606L",15,949.3122,23,47,0.328571428571429,24,-0.703729289890482,0.0636058230683091,-0.0105467864882168,-0.203783275283159
"1036","606L",16,999.276,26,42,0.382352941176471,24,-0.472359342938195,0.0612652608213097,0.0105467864882167,-0.203783275283159
"1037","606L",17,1049.2398,27,40,0.402985074626866,24,-0.387115969439968,0.0610549943883277,0.0316403594646503,-0.198324794695217
"1038","606L",18,1099.2036,27,43,0.385714285714286,24,-0.458574933422113,0.0593521421107628,0.0527339324410837,-0.187407833519333
"1039","606L",19,1149.1674,27,45,0.375,24,-0.503526321284379,0.0583416583416583,0.0738275054175172,-0.171032391755508
"1040","606L",20,1199.1312,27,42,0.391304347826087,24,-0.435318071257845,0.0598930481283422,0.0949210783939507,-0.149198469403741
"1041","606L",21,1249.095,30,42,0.416666666666667,24,-0.331777392317005,0.0563162970106075,0.116014651370384,-0.121906066464032
"1042","606L",22,1299.0588,30,41,0.422535211267606,24,-0.307966743623287,0.0568832707880703,0.137108224346818,-0.0891551829363819
"1043","606L",23,1349.0226,31,40,0.436619718309859,24,-0.251314428280906,0.0564373897707231,0.158201797323251,-0.0509458188207897
"1044","606L",24,1398.9864,35,36,0.492957746478873,24,-0.0277795641070757,0.0555662743584796,0.179295370299685,-0.00727797411725567
"1045","606L",25,1448.9502,36,33,0.521739130434783,24,0.0857668217574251,0.0572480065426293,0.200388943276118,0.0418483511742201
"1046","606L",26,1498.914,34,34,0.5,24,0,0.0579710144927536,0.221482516252552,0.0964331570536376
"1047","606L",27,1548.8778,34,33,0.507462686567164,24,0.0294138852062934,0.0588362535150335,0.242576089228985,0.156476443520997
"1048","606L",28,1598.8416,31,31,0.5,24,0,0.0634920634920635,0.263669662205418,0.221978210576298
"1049","606L",29,1648.8054,34,31,0.523076923076923,24,0.0909717782057268,0.0607315389924086,0.284763235181852,0.292938458219541
"1050","606L",30,1698.7692,36,30,0.545454545454545,24,0.17958557697508,0.0601841455198742,0.305856808158285,0.369357186450725
"1051","607L",1,249.819,33,99,0.25,48,-1.08861220533353,0.0399009975249381,-0.305856808158285,0.369357186450725
"1052","607L",2,299.7828,36,94,0.276923076923077,48,-0.951287573911251,0.0379792708559832,-0.284763235181852,0.292938458219541
"1053","607L",3,349.7466,38,92,0.292307692307692,48,-0.876550403224641,0.0367848367848368,-0.263669662205418,0.221978210576298
"1054","607L",4,399.7104,35,95,0.269230769230769,48,-0.989593551005314,0.0386402182729887,-0.242576089228985,0.156476443520997
"1055","607L",5,449.6742,32,100,0.242424242424242,48,-1.12891763816344,0.0407194795254497,-0.221482516252551,0.0964331570536376
"1056","607L",6,499.638,32,101,0.240601503759398,48,-1.13881870914615,0.0406214475179992,-0.200388943276118,0.0418483511742202
"1057","607L",7,549.6018,37,100,0.27007299270073,48,-0.985816794522765,0.0366169154228856,-0.179295370299685,-0.00727797411725557
"1058","607L",8,599.5656,38,98,0.279411764705882,48,-0.939398306884305,0.0361263102379854,-0.158201797323251,-0.0509458188207896
"1059","607L",9,649.5294,39,98,0.284671532846715,48,-0.913755876270967,0.0354687399601619,-0.137108224346818,-0.0891551829363819
"1060","607L",10,699.4932,37,91,0.2890625,48,-0.89199803930511,0.0375956284153005,-0.116014651370384,-0.121906066464032
"1061","607L",11,749.457,39,96,0.288888888888889,48,-0.893242336437864,0.0356791499967207,-0.0949210783939507,-0.149198469403741
"1062","607L",12,799.4208,44,89,0.330827067669173,48,-0.698749436108615,0.0336450944699015,-0.0738275054175172,-0.171032391755508
"1063","607L",13,849.3846,46,88,0.343283582089552,48,-0.643550239420573,0.0328048113723346,-0.0527339324410837,-0.187407833519333
"1064","607L",14,899.3484,46,87,0.345864661654135,48,-0.632186480770258,0.0329339477726575,-0.0316403594646502,-0.198324794695217
"1065","607L",15,949.3122,50,83,0.37593984962406,48,-0.502873295575496,0.0317780281022114,-0.0105467864882168,-0.203783275283159
"1066","607L",16,999.276,52,81,0.390977443609023,48,-0.439789850649239,0.0313175576979258,0.0105467864882167,-0.203783275283159
"1067","607L",17,1049.2398,61,72,0.458646616541353,48,-0.164549387048157,0.0300532660499019,0.0316403594646503,-0.198324794695217
"1068","607L",18,1099.2036,66,77,0.461538461538462,48,-0.153075988697493,0.027940819791414,0.0527339324410837,-0.187407833519333
"1069","607L",19,1149.1674,67,71,0.485507246376812,48,-0.0575698518214778,0.0288008288008288,0.0738275054175172,-0.171032391755508
"1070","607L",20,1199.1312,65,72,0.474452554744526,48,-0.101536419219423,0.0290602790207949,0.0949210783939507,-0.149198469403741
"1071","607L",21,1249.095,63,69,0.477272727272727,48,-0.0902868466721005,0.0301365207046961,0.116014651370384,-0.121906066464032
"1072","607L",22,1299.0588,69,68,0.503649635036496,48,0.0144930073025668,0.0289870293546185,0.137108224346818,-0.0891551829363819
"1073","607L",23,1349.0226,74,63,0.54014598540146,48,0.159759219486868,0.0291708502880093,0.158201797323251,-0.0509458188207897
"1074","607L",24,1398.9864,73,63,0.536764705882353,48,0.146245500320145,0.0293534736729337,0.179295370299685,-0.00727797411725567
"1075","607L",25,1448.9502,71,60,0.541984732824427,48,0.167054084663166,0.0305149396058487,0.200388943276118,0.0418483511742201
"1076","607L",26,1498.914,73,64,0.532846715328467,48,0.130620182417064,0.029109318145863,0.221482516252552,0.0964331570536376
"1077","607L",27,1548.8778,72,66,0.521739130434783,48,0.0863846141988206,0.0288306974332383,0.242576089228985,0.156476443520997
"1078","607L",28,1598.8416,72,67,0.517985611510791,48,0.071458963982145,0.0286079182630907,0.263669662205418,0.221978210576298
"1079","607L",29,1648.8054,72,62,0.537313432835821,48,0.148420005118273,0.0297931034482759,0.284763235181852,0.292938458219541
"1080","607L",30,1698.7692,77,59,0.566176470588235,48,0.264301623807717,0.0297099484955272,0.305856808158285,0.369357186450725
"1081","608L",1,249.819,24,70,0.25531914893617,39,-1.05693959226754,0.0550007236937328,-0.305856808158285,0.369357186450725
"1082","608L",2,299.7828,25,69,0.265957446808511,39,-1.00264830040637,0.0536041754831429,-0.284763235181852,0.292938458219541
"1083","608L",3,349.7466,30,67,0.309278350515464,39,-0.794400914265118,0.0476017000607165,-0.263669662205418,0.221978210576298
"1084","608L",4,399.7104,36,60,0.375,39,-0.50533110444835,0.0439261858938073,-0.242576089228985,0.156476443520997
"1085","608L",5,449.6742,38,55,0.408602150537634,39,-0.36572477945865,0.043992043992044,-0.221482516252551,0.0964331570536376
"1086","608L",6,499.638,37,57,0.393617021276596,39,-0.42744401482694,0.0440579710144928,-0.200388943276118,0.0418483511742202
"1087","608L",7,549.6018,39,60,0.393939393939394,39,-0.42634269312972,0.0418453813160372,-0.179295370299685,-0.00727797411725557
"1088","608L",8,599.5656,36,58,0.382978723404255,39,-0.471714493649365,0.0444912773679897,-0.158201797323251,-0.0509458188207896
"1089","608L",9,649.5294,32,63,0.336842105263158,39,-0.669799816562954,0.0465172622652938,-0.137108224346818,-0.0891551829363819
"1090","608L",10,699.4932,34,60,0.361702127659574,39,-0.561684040999482,0.0455144328662115,-0.116014651370384,-0.121906066464032
"1091","608L",11,749.457,36,58,0.382978723404255,39,-0.471714493649365,0.0444912773679897,-0.0949210783939507,-0.149198469403741
"1092","608L",12,799.4208,41,59,0.41,39,-0.360282885314932,0.0409031082312443,-0.0738275054175172,-0.171032391755508
"1093","608L",13,849.3846,46,53,0.464646464646465,39,-0.14022934130865,0.0401969651291327,-0.0527339324410837,-0.187407833519333
"1094","608L",14,899.3484,46,52,0.469387755102041,39,-0.121360857004267,0.0405529953917051,-0.0316403594646502,-0.198324794695217
"1095","608L",15,949.3122,45,55,0.45,39,-0.198670694795484,0.03999603999604,-0.0105467864882168,-0.203783275283159
"1096","608L",16,999.276,50,54,0.480769230769231,39,-0.0762273653878843,0.0381506040512308,0.0105467864882167,-0.203783275283159
"1097","608L",17,1049.2398,48,56,0.461538461538462,39,-0.152676840208958,0.0383176717452787,0.0316403594646503,-0.198324794695217
"1098","608L",18,1099.2036,46,59,0.438095238095238,39,-0.246523999958273,0.0383120990331617,0.0527339324410837,-0.187407833519333
"1099","608L",19,1149.1674,48,55,0.466019417475728,39,-0.134819222808951,0.0386365747190489,0.0738275054175172,-0.171032391755508
"1100","608L",20,1199.1312,51,51,0.5,39,0,0.0388349514563107,0.0949210783939507,-0.149198469403741
"1101","608L",21,1249.095,53,47,0.53,39,0.118951942861365,0.0397442203639941,0.116014651370384,-0.121906066464032
"1102","608L",22,1299.0588,54,46,0.54,39,0.158748389075888,0.039854000197297,0.137108224346818,-0.0891551829363819
"1103","608L",23,1349.0226,50,47,0.515463917525773,39,0.0612436252407186,0.0408546117769672,0.158201797323251,-0.0509458188207897
"1104","608L",24,1398.9864,54,46,0.54,39,0.158748389075888,0.039854000197297,0.179295370299685,-0.00727797411725567
"1105","608L",25,1448.9502,57,41,0.581632653061224,39,0.326091520566652,0.0414876898899948,0.200388943276118,0.0418483511742201
"1106","608L",26,1498.914,61,37,0.622448979591837,39,0.494696241836107,0.0429268292682927,0.221482516252552,0.0964331570536376
"1107","608L",27,1548.8778,66,36,0.647058823529412,39,0.599889687073363,0.042434854258935,0.242576089228985,0.156476443520997
"1108","608L",28,1598.8416,68,33,0.673267326732673,39,0.715288306437159,0.0444492864146421,0.263669662205418,0.221978210576298
"1109","608L",29,1648.8054,72,28,0.72,39,0.933682474586024,0.0488808227465215,0.284763235181852,0.292938458219541
"1110","608L",30,1698.7692,72,31,0.699029126213592,39,0.833599016029042,0.0455391351943076,0.305856808158285,0.369357186450725
"1111","609L",1,249.819,30,96,0.238095238095238,43,-1.15181632473157,0.0431495795464198,-0.305856808158285,0.369357186450725
"1112","609L",2,299.7828,30,95,0.24,43,-1.14139956387332,0.0432580894343833,-0.284763235181852,0.292938458219541
"1113","609L",3,349.7466,30,93,0.24390243902439,43,-1.12023475268128,0.043482072411677,-0.263669662205418,0.221978210576298
"1114","609L",4,399.7104,30,93,0.24390243902439,43,-1.12023475268128,0.043482072411677,-0.242576089228985,0.156476443520997
"1115","609L",5,449.6742,29,91,0.241666666666667,43,-1.1319487089357,0.0448272668333796,-0.221482516252551,0.0964331570536376
"1116","609L",6,499.638,30,93,0.24390243902439,43,-1.12023475268128,0.043482072411677,-0.200388943276118,0.0418483511742202
"1117","609L",7,549.6018,32,91,0.260162601626016,43,-1.03509888294578,0.0416981925178646,-0.179295370299685,-0.00727797411725557
"1118","609L",8,599.5656,34,90,0.274193548387097,43,-0.964390526668566,0.0400352310032829,-0.158201797323251,-0.0509458188207896
"1119","609L",9,649.5294,36,90,0.285714285714286,43,-0.908037590117435,0.0384469840308787,-0.137108224346818,-0.0891551829363819
"1120","609L",10,699.4932,36,87,0.292682926829268,43,-0.874326532775123,0.038825831702544,-0.116014651370384,-0.121906066464032
"1121","609L",11,749.457,39,84,0.317073170731707,43,-0.760450862456052,0.0371507752228298,-0.0949210783939507,-0.149198469403741
"1122","609L",12,799.4208,42,84,0.333333333333333,43,-0.687247458432757,0.0353637312913331,-0.0738275054175172,-0.171032391755508
"1123","609L",13,849.3846,48,72,0.4,43,-0.402022763917192,0.0344116601493068,-0.0527339324410837,-0.187407833519333
"1124","609L",14,899.3484,56,67,0.455284552845528,43,-0.177886959726089,0.0325139298590626,-0.0316403594646502,-0.198324794695217
"1125","609L",15,949.3122,59,64,0.479674796747967,43,-0.0806889112501428,0.0323105986580679,-0.0105467864882168,-0.203783275283159
"1126","609L",16,999.276,54,65,0.453781512605042,43,-0.183849440972008,0.0336157994257301,0.0105467864882167,-0.203783275283159
"1127","609L",17,1049.2398,57,60,0.487179487179487,43,-0.050858417233491,0.0339202299676608,0.0316403594646503,-0.198324794695217
"1128","609L",18,1099.2036,57,61,0.483050847457627,43,-0.0672522270091675,0.0336514669494521,0.0527339324410837,-0.187407833519333
"1129","609L",19,1149.1674,58,61,0.487394957983193,43,-0.0500104205746614,0.0333541796956431,0.0738275054175172,-0.171032391755508
"1130","609L",20,1199.1312,60,61,0.495867768595041,43,-0.0163938097756764,0.0327890882214607,0.0949210783939507,-0.149198469403741
"1131","609L",21,1249.095,60,59,0.504201680672269,43,0.0166670524852116,0.0333356483089103,0.116014651370384,-0.121906066464032
"1132","609L",22,1299.0588,60,60,0.5,43,0,0.0330578512396694,0.137108224346818,-0.0891551829363819
"1133","609L",23,1349.0226,61,58,0.512605042016807,43,0.0500104205746614,0.0333541796956431,0.158201797323251,-0.0509458188207897
"1134","609L",24,1398.9864,66,51,0.564102564102564,43,0.255620139992118,0.0344550697131177,0.179295370299685,-0.00727797411725567
"1135","609L",25,1448.9502,67,50,0.572649572649573,43,0.29015426159717,0.0346167950128346,0.200388943276118,0.0418483511742201
"1136","609L",26,1498.914,71,50,0.586776859504132,43,0.347724113418648,0.0337879941840338,0.221482516252552,0.0964331570536376
"1137","609L",27,1548.8778,71,49,0.591666666666667,43,0.367724780125317,0.0341880341880342,0.242576089228985,0.156476443520997
"1138","609L",28,1598.8416,72,51,0.585365853658537,43,0.342004754190939,0.0332105791764312,0.263669662205418,0.221978210576298
"1139","609L",29,1648.8054,69,48,0.58974358974359,43,0.359762954627309,0.035007045909664,0.284763235181852,0.292938458219541
"1140","609L",30,1698.7692,68,52,0.566666666666667,43,0.266020575670602,0.0336461591936044,0.305856808158285,0.369357186450725
"1141","610L",1,249.819,36,81,0.307692307692308,45,-0.803290759658371,0.0396671989242793,-0.305856808158285,0.369357186450725
"1142","610L",2,299.7828,39,80,0.327731092436975,45,-0.711956512517442,0.0377388159446497,-0.284763235181852,0.292938458219541
"1143","610L",3,349.7466,43,75,0.364406779661017,45,-0.551371718160341,0.0362335388597092,-0.263669662205418,0.221978210576298
"1144","610L",4,399.7104,49,74,0.398373983739837,45,-0.408826455810869,0.0336248389939665,-0.242576089228985,0.156476443520997
"1145","610L",5,449.6742,47,71,0.398305084745763,45,-0.408967738659366,0.0350386455649614,-0.221482516252551,0.0964331570536376
"1146","610L",6,499.638,52,66,0.440677966101695,45,-0.23638877806423,0.0340852130325815,-0.200388943276118,0.0418483511742202
"1147","610L",7,549.6018,54,69,0.439024390243902,45,-0.243126050901548,0.0327371130618441,-0.179295370299685,-0.00727797411725557
"1148","610L",8,599.5656,52,71,0.422764227642276,45,-0.308884280102384,0.033033633033633,-0.158201797323251,-0.0509458188207896
"1149","610L",9,649.5294,44,68,0.392857142857143,45,-0.431344556095985,0.0370704502583449,-0.137108224346818,-0.0891551829363819
"1150","610L",10,699.4932,42,67,0.385321100917431,45,-0.462623521948113,0.0383442265795207,-0.116014651370384,-0.121906066464032
"1151","610L",11,749.457,42,64,0.39622641509434,45,-0.417161147871356,0.0390332877336981,-0.0949210783939507,-0.149198469403741
"1152","610L",12,799.4208,47,55,0.46078431372549,45,-0.155653309711793,0.0390706495969654,-0.0738275054175172,-0.171032391755508
"1153","610L",13,849.3846,48,58,0.452830188679245,45,-0.187462956294373,0.037712573795048,-0.0527339324410837,-0.187407833519333
"1154","610L",14,899.3484,50,59,0.458715596330275,45,-0.16400297627027,0.0366087028870954,-0.0316403594646502,-0.198324794695217
"1155","610L",15,949.3122,51,64,0.443478260869565,45,-0.225083416132036,0.0349213516971476,-0.0105467864882168,-0.203783275283159
"1156","610L",16,999.276,52,71,0.422764227642276,45,-0.308884280102384,0.033033633033633,0.0105467864882167,-0.203783275283159
"1157","610L",17,1049.2398,59,64,0.479674796747967,45,-0.0806889112501428,0.0323105986580679,0.0316403594646503,-0.198324794695217
"1158","610L",18,1099.2036,55,59,0.482456140350877,45,-0.0695932917991952,0.0348247407070936,0.0527339324410837,-0.187407833519333
"1159","610L",19,1149.1674,61,47,0.564814814814815,45,0.258307463771877,0.0373127941805734,0.0738275054175172,-0.171032391755508
"1160","610L",20,1199.1312,72,42,0.631578947368421,45,0.534082485930258,0.0373225152129817,0.0949210783939507,-0.149198469403741
"1161","610L",21,1249.095,82,37,0.689075630252101,45,0.78845736036427,0.0387878787878788,0.116014651370384,-0.121906066464032
"1162","610L",22,1299.0588,89,36,0.712,45,0.896926364692364,0.0385704446315145,0.137108224346818,-0.0891551829363819
"1163","610L",23,1349.0226,89,31,0.741666666666667,45,1.04425107944922,0.0429192161035736,0.158201797323251,-0.0509458188207897
"1164","610L",24,1398.9864,87,29,0.75,45,1.08724853001779,0.0453268765133172,0.179295370299685,-0.00727797411725567
"1165","610L",25,1448.9502,84,31,0.730434782608696,45,0.986763988531541,0.043580351272659,0.200388943276118,0.0418483511742201
"1166","610L",26,1498.914,84,32,0.724137931034483,45,0.955511445027436,0.042603550295858,0.221482516252552,0.0964331570536376
"1167","610L",27,1548.8778,83,30,0.734513274336283,45,1.00711994824344,0.0447629331500933,0.242576089228985,0.156476443520997
"1168","610L",28,1598.8416,83,38,0.685950413223141,45,0.774188390563071,0.0379500738782176,0.263669662205418,0.221978210576298
"1169","610L",29,1648.8054,77,44,0.636363636363636,45,0.554788747187107,0.0353751359188112,0.284763235181852,0.292938458219541
"1170","610L",30,1698.7692,77,42,0.647058823529412,45,0.60077386042893,0.0364326375711575,0.305856808158285,0.369357186450725
"1171","611L",1,249.819,21,47,0.308823529411765,24,-0.792676775906978,0.0675642594859241,-0.305856808158285,0.369357186450725
"1172","611L",2,299.7828,21,47,0.308823529411765,24,-0.792676775906978,0.0675642594859241,-0.284763235181852,0.292938458219541
"1173","611L",3,349.7466,22,44,0.333333333333333,24,-0.68197387996182,0.066916354556804,-0.263669662205418,0.221978210576298
"1174","611L",4,399.7104,21,41,0.338709677419355,24,-0.657640492103036,0.0706080134491454,-0.242576089228985,0.156476443520997
"1175","611L",5,449.6742,20,42,0.32258064516129,24,-0.729079189786009,0.0723098995695839,-0.221482516252551,0.0964331570536376
"1176","611L",6,499.638,18,45,0.285714285714286,24,-0.899941593872626,0.076032076032076,-0.200388943276118,0.0418483511742202
"1177","611L",7,549.6018,20,45,0.307692307692308,24,-0.797287439812542,0.0707585097829,-0.179295370299685,-0.00727797411725557
"1178","611L",8,599.5656,21,47,0.308823529411765,24,-0.792676775906978,0.0675642594859241,-0.158201797323251,-0.0509458188207896
"1179","611L",9,649.5294,20,47,0.298507462686567,24,-0.840304824896233,0.0698331193838254,-0.137108224346818,-0.0891551829363819
"1180","611L",10,699.4932,21,45,0.318181818181818,24,-0.749659390823288,0.0684896498849987,-0.116014651370384,-0.121906066464032
"1181","611L",11,749.457,22,42,0.34375,24,-0.635988766719997,0.0679738562091503,-0.0949210783939507,-0.149198469403741
"1182","611L",12,799.4208,28,38,0.424242424242424,24,-0.300754154019134,0.0610617452722716,-0.0738275054175172,-0.171032391755508
"1183","611L",13,849.3846,33,31,0.515625,24,0.0615578929994334,0.0615967780146885,-0.0527339324410837,-0.187407833519333
"1184","611L",14,899.3484,40,27,0.597014925373134,24,0.387115969439968,0.0610549943883277,-0.0316403594646502,-0.198324794695217
"1185","611L",15,949.3122,44,23,0.656716417910448,24,0.638488768022081,0.0650251016017213,-0.0105467864882168,-0.203783275283159
"1186","611L",16,999.276,44,22,0.666666666666667,24,0.68197387996182,0.066916354556804,0.0105467864882167,-0.203783275283159
"1187","611L",17,1049.2398,44,22,0.666666666666667,24,0.68197387996182,0.066916354556804,0.0316403594646503,-0.198324794695217
"1188","611L",18,1099.2036,44,24,0.647058823529412,24,0.596816071621513,0.0632882366429718,0.0527339324410837,-0.187407833519333
"1189","611L",19,1149.1674,44,26,0.628571428571429,24,0.518344456180018,0.0602077591689633,0.0738275054175172,-0.171032391755508
"1190","611L",20,1199.1312,44,26,0.628571428571429,24,0.518344456180018,0.0602077591689633,0.0949210783939507,-0.149198469403741
"1191","611L",21,1249.095,47,24,0.661971830985915,24,0.662056593489914,0.0618689581095596,0.116014651370384,-0.121906066464032
"1192","611L",22,1299.0588,45,27,0.625,24,0.503526321284379,0.0583416583416583,0.137108224346818,-0.0891551829363819
"1193","611L",23,1349.0226,45,27,0.625,24,0.503526321284379,0.0583416583416583,0.158201797323251,-0.0509458188207897
"1194","611L",24,1398.9864,45,25,0.642857142857143,24,0.579033873792524,0.0611937082525318,0.179295370299685,-0.00727797411725567
"1195","611L",25,1448.9502,45,23,0.661764705882353,24,0.660711904806791,0.0645312134673837,0.200388943276118,0.0418483511742201
"1196","611L",26,1498.914,43,20,0.682539682539683,24,0.752336051950276,0.0717689935520045,0.221482516252552,0.0964331570536376
"1197","611L",27,1548.8778,43,22,0.661538461538462,24,0.659245628884264,0.0674329501915709,0.242576089228985,0.156476443520997
"1198","611L",28,1598.8416,42,21,0.666666666666667,24,0.681451140796754,0.0700410396716826,0.263669662205418,0.221978210576298
"1199","611L",29,1648.8054,45,23,0.661764705882353,24,0.660711904806791,0.0645312134673837,0.284763235181852,0.292938458219541
"1200","611L",30,1698.7692,45,24,0.652173913043478,24,0.619039208406224,0.0627943485086342,0.305856808158285,0.369357186450725
"1201","612L",1,249.819,33,73,0.311320754716981,41,-0.78573996738777,0.0434561884455275,-0.305856808158285,0.369357186450725
"1202","612L",2,299.7828,35,71,0.330188679245283,41,-0.700164753218592,0.042155028070521,-0.284763235181852,0.292938458219541
"1203","612L",3,349.7466,36,69,0.342857142857143,41,-0.644014491982301,0.0417857494826057,-0.263669662205418,0.221978210576298
"1204","612L",4,399.7104,36,69,0.342857142857143,41,-0.644014491982301,0.0417857494826057,-0.242576089228985,0.156476443520997
"1205","612L",5,449.6742,35,73,0.324074074074074,41,-0.727752709737421,0.0417744562613778,-0.221482516252551,0.0964331570536376
"1206","612L",6,499.638,34,70,0.326923076923077,41,-0.714653385780909,0.0431699044094974,-0.200388943276118,0.0418483511742202
"1207","612L",7,549.6018,40,63,0.388349514563107,41,-0.449737931786153,0.0404393895207543,-0.179295370299685,-0.00727797411725557
